"ptID","Lon","Lat","A","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND"
"pt14995",-64.88067,-27.83832,0.7564246,24603,11759,5480.083,19.7,25.6,48,28,77,15,0
"pt14996",-64.08212,-27.50638,0.7587234,46426,8978,4605.917,20.9,26.9,49,15,85,7,0
"pt14997",-63.28642,-27.16931,0.7609966,10993,9205,5082.583,21.4,27.1,51,21,77,7,0
"pt14998",-62.49364,-26.82721,0.7633,13491,9112,5416,21.8,27.3,52,30,71,10,0
"pt14999",-61.70383,-26.48017,0.7656314,10364,8793,6993.917,22.1,27.4,53,39,66,12,0
"pt15000",-60.91707,-26.12829,0.7679343,35687,10408,6585.083,22,27.1,54,53,60,8,0
"pt15001",-60.13341,-25.77166,0.7702623,61646,10017,6617.417,22,27,54,70,52,13,0
"pt15002",-59.3529,-25.41039,0.7725603,40985,6679,3566.25,22.3,27.2,54,96,44,14,0
"pt15003",-58.57559,-25.04457,0.7748805,7258,12045,7080.333,22.9,27.6,53,130,37,8,0
"pt15004",-57.80153,-24.67432,0.7772207,20812,13567,7018.667,23.2,27.5,54,123,41,10,0
"pt15005",-57.03074,-24.29974,0.7794768,0,12075,6961.583,22.6,26.6,54,173,38,19,0
"pt15006",-56.26328,-23.92095,0.7818013,30306,26420,13436.92,22.8,26.5,55,207,29,52,0
"pt15007",-55.49916,-23.53804,0.7840909,17731,14154,6107.833,22,25.2,58,230,29,29,0
"pt15008",-54.73843,-23.15114,0.7863455,8724,17398,8702.5,22.1,24.9,61,217,34,46,0
"pt15009",-53.9811,-22.76036,0.7886128,0,17465,9031.917,22.6,24.9,65,195,41,33,0
"pt15010",-53.2272,-22.36581,0.7908905,18017,15437,10070.33,23.2,25.5,65,156,42,40,0
"pt15011",-52.47675,-21.96762,0.7930835,14392,18431,9787.417,22.7,25.1,65,132,45,18,0
"pt15012",-51.72975,-21.56589,0.7953305,6388,13022,5696.167,22.7,25.3,63,106,54,30,0
"pt15013",-50.98623,-21.16076,0.7974925,0,20690,12464.58,22.1,24.6,64,81,64,51,0
"pt15014",-50.24619,-20.75233,0.7996596,6281,13709,5500.75,22.4,24.6,66,77,67,40,0
"pt15015",-49.50964,-20.34074,0.8018293,0,13110,5656.917,23.1,24.7,67,55,78,45,0
"pt15016",-48.77658,-19.9261,0.8039145,15609,13128,5576.333,23.8,25.4,69,47,76,66,0
"pt15017",-48.047,-19.50854,0.8060004,14327,19661,10595.42,21.5,22.9,69,45,75,75,0
"pt15018",-47.32092,-19.08817,0.8080842,17318,13589,5090.583,21.1,22.6,68,31,81,88,0
"pt15019",-46.59832,-18.66513,0.8101237,18725,13799,5168.333,23,24.5,68,27,82,67,0
"pt15020",-45.8792,-18.23954,0.8121189,18945,16675,8281.917,22.1,23.3,72,23,87,86,0
"pt15021",-45.16355,-17.81152,0.8140695,8942,12722,5498.667,23.6,25.2,69,11,89,48,0
"pt15022",-44.45135,-17.3812,0.8160124,9854,17282,9796.667,22.3,23.9,68,15,88,202,0
"pt15023",-43.74259,-16.9487,0.8179089,13091,18057,12355.58,22.3,23.8,71,15,94,39,0
"pt15024",-43.03727,-16.51414,0.8197588,16755,17164,10751.92,20.7,22.5,70,17,92,28,0
"pt15025",-42.33535,-16.07765,0.8215621,16167,11625,5896.25,22.2,23.9,69,17,87,66,0
"pt15026",-41.63683,-15.63936,0.8233519,20578,24874,12840.33,21,22.6,69,32,81,30,0
"pt15027",-40.94168,-15.19939,0.825093,17912,15344,10482.67,21.2,22.6,68,82,65,41,0
"pt15028",-40.24988,-14.75786,0.8267853,27886,17755,12505.08,20.7,22.2,66,120,41,176,0
"pt15029",-39.56141,-14.31489,0.8284287,13059,29415,13655.5,23.7,25,65,227,22,117,0
"pt15030",-71.40053,-31.2051,0.7317854,2473,3823,514.5,11.9,15.6,59,2,115,240,0
"pt15031",-70.5809,-30.9164,0.7339575,2235,NA,NA,4.5,8.6,61,8,89,383,0
"pt15032",-69.76317,-30.62196,0.7362379,0,NA,NA,-3.6,0.4,63,33,44,189,0
"pt15033",-68.94746,-30.32183,0.7384981,0,NA,NA,8.6,14.1,56,20,50,379,0
"pt15034",-68.13386,-30.01608,0.7408,8683,NA,NA,17.9,25.3,49,8,92,16,0
"pt15035",-67.32249,-29.70479,0.7430804,0,2740,1892.917,18.9,26.3,46,10,88,11,0
"pt15036",-66.51345,-29.38802,0.7454001,20653,7400,2035.25,20.7,27.7,45,14,81,25,0
"pt15037",-65.70683,-29.06585,0.7477571,0,7145,2158.25,20.7,27.4,46,16,81,10,0
"pt15038",-64.90272,-28.73836,0.7500901,8551,8048,4339.417,20.4,26.7,47,19,79,13,0
"pt15039",-64.10122,-28.40563,0.7524579,8287,8169,4484,20.8,26.9,49,20,78,8,0
"pt15040",-63.3024,-28.06776,0.7548001,19088,5450,1590.333,21.1,27.1,49,26,73,7,0
"pt15041",-62.50635,-27.72482,0.7571745,54139,9154,5440.083,21.4,27.2,51,36,67,7,0
"pt15042",-61.71314,-27.37692,0.7595789,4761,8416,7111.75,21.6,27.2,52,46,63,8,0
"pt15043",-60.92283,-27.02415,0.7620112,17338,9485,5782.417,21.7,27.1,53,59,57,13,0
"pt15044",-60.1355,-26.66661,0.7643582,9201,9856,6578,21.5,26.7,53,78,50,14,0
"pt15045",-59.3512,-26.3044,0.7667864,4107,10980,7295.667,21.7,26.8,53,104,44,16,0
"pt15046",-58.57,-25.93763,0.7691832,23651,16196,6382.667,22,26.9,53,133,39,8,0
"pt15047",-57.79195,-25.56639,0.7715486,17868,12699,6766.667,22.8,27.3,53,173,34,14,0
"pt15048",-57.01709,-25.1908,0.7739878,21386,15831,9573.083,22.6,26.7,52,179,34,15,0
"pt15049",-56.24547,-24.81098,0.7763405,29794,26057,12251.75,21.6,25.6,54,226,30,48,0
"pt15050",-55.47714,-24.42703,0.7787112,7014,19226,12648.92,22.1,25.8,54,274,23,44,0
"pt15051",-54.71212,-24.03907,0.7810975,10863,18835,12521,21.7,25,56,261,26,40,0
"pt15052",-53.95047,-23.64721,0.7834474,0,NA,NA,21.9,25,60,258,30,13,0
"pt15053",-53.19219,-23.25158,0.7857607,4411,18638,9592.25,22.1,25.1,63,191,32,16,0
"pt15054",-52.43733,-22.8523,0.7880855,0,12659,6294.667,21.7,24.5,63,170,36,46,0
"pt15055",-51.68591,-22.44948,0.7904192,0,18777,9658.667,22.5,25.4,63,140,45,56,0
"pt15056",-50.93794,-22.04326,0.7926664,26001,21227,12616.67,21.9,24.7,63,120,53,48,0
"pt15057",-50.19344,-21.63376,0.7949207,12649,15132,6247.5,21.7,24.6,64,91,65,58,0
"pt15058",-49.45243,-21.22109,0.7971796,1077,14727,6171.167,22.3,24.4,67,74,70,59,0
"pt15059",-48.71491,-20.8054,0.7993965,10725,20121,10165.67,22.7,24.3,68,62,77,49,0
"pt15060",-47.9809,-20.3868,0.8015711,0,14399,5728.417,22.9,24.3,68,48,80,60,0
"pt15061",-47.2504,-19.96543,0.8037458,36895,16814,10745.42,18.9,20.2,67,47,75,24,0
"pt15062",-46.52341,-19.54142,0.8058351,12251,17890,8331,20.6,22.2,67,46,79,76,0
"pt15063",-45.79993,-19.11489,0.8079628,23319,18361,8861.167,22.1,23.8,68,32,85,103,0
"pt15064",-45.07997,-18.68597,0.8100049,27679,27835,12509.08,22.6,24.3,70,16,86,39,0
"pt15065",-44.36351,-18.2548,0.8120415,8278,16620,8303.333,22.9,24.8,68,14,93,21,0
"pt15066",-43.65054,-17.8215,0.8140317,18386,10735,6043.583,20.6,22.4,65,21,88,118,0
"pt15067",-42.94107,-17.38621,0.8159755,30016,11786,5260.583,21.4,23.1,69,20,91,181,0
"pt15068",-42.23507,-16.94906,0.8179089,12675,14495,10903.08,23.7,25.5,70,16,91,46,0
"pt15069",-41.53255,-16.51017,0.8197588,16808,12851,6814.917,23.8,25.6,67,21,90,213,0
"pt15070",-40.83347,-16.06968,0.8215963,50106,27234,13649.5,21.2,23,67,139,44,251,0
"pt15071",-40.13783,-15.62772,0.8233852,8174,16419,10779.17,23.5,25.2,64,109,51,202,0
"pt15072",-39.44561,-15.18441,0.8251253,49412,30787,14063.25,23.6,24.9,64,238,21,62,0
"pt15073",-71.42858,-32.11492,0.7247011,0,6032,1760.583,16.5,20.4,57,0,103,133,0
"pt15074",-70.60856,-31.82538,0.7269305,3593,2484,1109.583,11,15.8,59,8,94,282,0
"pt15075",-69.79015,-31.5301,0.7292717,0,NA,NA,4.3,9.3,57,22,58,425,0
"pt15076",-68.97348,-31.22914,0.7315928,0,1490,1568.583,6,11.6,55,35,28,178,0
"pt15077",-68.15866,-30.92255,0.7339575,0,NA,NA,18,25.7,47,8,82,9,0
"pt15078",-67.34582,-30.61041,0.7363009,20338,5324,2184.5,18.3,25.6,46,11,88,10,0
"pt15079",-66.53506,-30.29277,0.7386855,0,5561,2507.417,19.3,25.9,46,12,81,80,0
"pt15080",-65.72649,-29.96973,0.7411094,17001,6779,2757.667,20.8,27.2,46,15,80,13,0
"pt15081",-64.92021,-29.64134,0.7435094,0,1936,3159.167,20.8,27.1,47,17,78,8,0
"pt15082",-64.11632,-29.3077,0.7460067,9296,7024,4296.333,20.2,26.2,49,27,73,20,0
"pt15083",-63.31491,-28.96889,0.7484176,13612,7686,4132.25,20.5,26.6,50,36,68,6,0
"pt15084",-62.51608,-28.62499,0.7508624,12371,8017,6525.667,20.8,26.9,50,47,63,8,0
"pt15085",-61.7199,-28.27611,0.7533392,5420,8252,6023.417,21.1,27,51,57,60,7,0
"pt15086",-60.92646,-27.92233,0.7558458,20694,9677,5498.417,21.4,27,52,70,57,7,0
"pt15087",-60.13584,-27.56375,0.758323,13757,10150,6962.083,21.3,26.6,52,90,50,7,0
"pt15088",-59.3481,-27.20047,0.7607705,25309,11135,7406.917,21.2,26.3,50,121,43,10,0
"pt15089",-58.56332,-26.83261,0.7633,44406,19093,8695.333,21.9,26.9,50,154,39,13,0
"pt15090",-57.78156,-26.46026,0.7657417,0,11852,6192,22.4,27.1,51,186,32,6,0
"pt15091",-57.00288,-26.08354,0.7682065,21910,15496,8771.667,22,26.3,53,233,22,17,0
"pt15092",-56.22734,-25.70256,0.7706922,19738,19113,13019.42,21.7,26.1,53,261,23,32,0
"pt15093",-55.45498,-25.31743,0.7731434,8884,18787,12080.83,21.6,25.8,54,293,20,39,0
"pt15094",-54.68585,-24.92828,0.7756121,16905,17178,12031.75,21,25.1,56,302,20,25,0
"pt15095",-53.92001,-24.53523,0.7780448,1988,14740,7523,20.4,24,59,297,24,51,0
"pt15096",-53.15748,-24.13838,0.7804917,0,14317,6555.667,20.8,24.2,60,310,25,35,0
"pt15097",-52.39831,-23.73788,0.7829007,2139,19701,9834,20.1,23.2,62,246,27,66,0
"pt15098",-51.64253,-23.33385,0.7852716,24593,22622,13700.58,19.7,22.5,64,193,36,67,0
"pt15099",-50.89016,-22.9264,0.7876525,0,15001,7451.667,21.9,24.9,63,144,47,44,0
"pt15100",-50.14124,-22.51569,0.7900409,0,15272,5740.417,20.7,23.5,64,148,53,47,0
"pt15101",-49.39579,-22.10182,0.7923411,18271,23799,14387.17,21.1,23.9,64,110,61,74,0
"pt15102",-48.65382,-21.68494,0.7946469,14044,18836,9024.667,21.4,23.6,66,74,73,28,0
"pt15103",-47.91535,-21.26518,0.7969556,0,14688,5737.667,20.6,22.4,68,78,73,51,0
"pt15104",-47.1804,-20.84268,0.7991766,20223,20402,11041.67,20.9,22.4,67,52,76,112,0
"pt15105",-46.44898,-20.41756,0.8013987,19196,14376,5977.333,18.3,19.9,68,55,75,171,0
"pt15106",-45.7211,-19.98996,0.8036191,18012,17667,8834.333,21.6,23.6,66,35,81,50,0
"pt15107",-44.99675,-19.56003,0.8057523,11603,18199,9633.333,22.6,24.5,69,32,87,23,0
"pt15108",-44.27595,-19.12789,0.8078818,17946,14783,6005.25,21.7,23.4,68,23,85,71,0
"pt15109",-43.55869,-18.69369,0.8099654,7759,16216,7557.167,19.2,21.2,63,30,85,146,0
"pt15110",-42.84498,-18.25756,0.8120415,34622,20644,14469.83,20.6,22.8,65,38,82,213,0
"pt15111",-42.13481,-17.81963,0.8140317,20728,20643,15217,21.8,23.7,68,43,80,203,0
"pt15112",-41.42817,-17.38005,0.8160124,17892,29604,14318,22.6,24.4,68,66,69,265,0
"pt15113",-40.72506,-16.93896,0.8179449,17079,13139,7252.167,23.7,25.6,67,105,54,64,0
"pt15114",-40.02547,-16.49648,0.819829,11699,14569,7931.833,22.9,24.7,67,157,29,201,0
"pt15115",-39.32939,-16.05276,0.8216647,10349,29955,13366.42,24,25.4,66,259,21,41,0
"pt15116",-71.44281,-33.0293,0.7173671,1421,10350,3263.583,14,17.3,61,5,113,148,0
"pt15117",-70.62349,-32.73874,0.7197207,2340,7059,883.3333,16,21.3,59,4,107,253,0
"pt15118",-69.80545,-32.44245,0.7220556,0,1127,3935.417,0,5.1,57,26,78,515,0
"pt15119",-68.98882,-32.14048,0.7245036,16196,2339,1354.75,10.4,16.5,53,28,39,374,0
"pt15120",-68.17374,-31.83289,0.7268652,5062,NA,NA,17.7,25.4,46,10,74,17,0
"pt15121",-67.36032,-31.51974,0.7293364,6734,2888,2413.667,18.3,25.7,45,11,84,35,0
"pt15122",-66.54869,-31.2011,0.7317854,0,4966,2408,18.1,24.9,46,17,83,28,0
"pt15123",-65.73897,-30.87703,0.7342755,0,10451,2443.083,20.5,26.7,47,17,80,12,0
"pt15124",-64.93127,-30.5476,0.7368048,6308,7235,2901.833,19.3,25.1,50,21,72,9,0
"pt15125",-64.1257,-30.21291,0.7393093,0,8955,4089.917,15.6,21.2,53,30,68,66,0
"pt15126",-63.32236,-29.87302,0.7418504,0,8880,5874.75,19.4,25.3,51,44,65,11,0
"pt15127",-62.52136,-29.52803,0.7443652,8856,8852,5340.917,19.7,25.9,50,54,61,6,0
"pt15128",-61.7228,-29.17803,0.7469137,0,8068,4218.917,20.1,26.1,50,67,56,10,0
"pt15129",-60.92675,-28.8231,0.7494942,6114,4746,1572.583,20.5,26.3,51,84,52,6,0
"pt15130",-60.13333,-28.46335,0.7520453,20920,11081,7596.333,20.6,26.1,50,103,47,10,0
"pt15131",-59.3426,-28.09889,0.7546254,12458,11909,7131,20.8,26.1,49,123,41,10,0
"pt15132",-58.55465,-27.7298,0.7571745,5697,10059,5924.333,21.5,26.7,49,153,35,9,0
"pt15133",-57.76955,-27.35621,0.7597496,NA,19890,10177.67,22.2,27.2,50,181,28,16,0
"pt15134",-56.98739,-26.97822,0.7622921,27224,18356,13024.5,22.2,27,49,230,29,31,0
"pt15135",-56.20821,-26.59595,0.7648574,16594,14995,9677.5,21.5,26.3,51,268,24,23,0
"pt15136",-55.43209,-26.20951,0.7673886,41164,27836,13681.5,20,24.4,57,308,21,162,0
"pt15137",-54.65909,-25.81903,0.7699393,21278,20935,13184.83,20.8,25.2,57,322,17,31,0
"pt15138",-53.88926,-25.42463,0.7724541,50274,29542,13735.33,19.7,23.7,57,366,22,41,0
"pt15139",-53.12265,-25.02644,0.7749853,11282,20645,12568.33,17.9,21.4,60,367,25,73,0
"pt15140",-52.35932,-24.62458,0.7774786,1089,17263,5617.667,19.4,22.5,61,283,34,77,0
"pt15141",-51.5993,-24.21918,0.779985,2129,22028,11553.58,19.8,23.2,61,315,28,146,0
"pt15142",-50.84263,-23.81038,0.7824519,1141,22667,12439.5,18.1,20.9,64,262,29,158,0
"pt15143",-50.08936,-23.39831,0.7849282,4364,16184,9329.417,20.6,23.4,63,213,31,63,0
"pt15144",-49.33951,-22.9831,0.7873148,9320,21166,11262.25,19.8,22.6,65,124,53,47,0
"pt15145",-48.59311,-22.56489,0.7897565,5572,20811,13910.58,20.8,23.4,64,106,65,87,0
"pt15146",-47.8502,-22.14383,0.7921082,15655,15732,5764.25,20,22.3,64,87,70,48,0
"pt15147",-47.1108,-21.72005,0.794464,33185,17969,5315.417,20.7,22.9,65,70,73,96,0
"pt15148",-46.37492,-21.2937,0.7967761,7355,21213,12125.08,19.9,22,67,65,73,102,0
"pt15149",-45.64258,-20.8649,0.7990886,NA,NA,NA,20.8,23,66,56,76,77,0
"pt15150",-44.9138,-20.43382,0.8013124,18080,20255,10792.75,20.7,22.8,68,33,86,83,0
"pt15151",-44.1886,-20.00059,0.8035346,37185,21838,12819.83,21.3,23.1,67,35,86,68,0
"pt15152",-43.46697,-19.56536,0.8057523,25781,22888,13976.42,19.7,21.8,65,35,85,214,0
"pt15153",-42.74894,-19.12827,0.8078818,32780,20043,12441.75,21.7,23.9,64,44,80,239,0
"pt15154",-42.03449,-18.68947,0.8100049,6383,16950,9779.667,23.1,25,65,48,78,117,0
"pt15155",-41.32365,-18.24909,0.8120801,11947,13849,6114.833,23.8,25.6,66,72,70,97,0
"pt15156",-40.6164,-17.80729,0.8141073,11999,13930,5991.833,23.8,25.7,68,119,52,101,0
"pt15157",-39.91274,-17.36422,0.8160862,8903,14896,7853.917,24.4,26.2,68,170,34,129,0
"pt15158",-39.21268,-16.92,0.8180169,28687,31362,13156.83,24.5,26.1,65,263,18,31,0
"pt15159",-71.70351,-33.8932,0.7102641,2366,9197,3672.583,17,22.1,49,11,104,63,0
"pt15160",-70.62192,-33.65688,0.7122612,0,9036,1800.667,14.5,20.2,54,8,99,28,0
"pt15161",-69.80553,-33.35939,0.7146546,0,NA,NA,-6.2,-1.5,59,50,63,431,0
"pt15162",-68.99017,-33.05624,0.7171645,27454,NA,NA,14.2,21.1,50,33,40,22,0
"pt15163",-68.17598,-32.74747,0.7196537,14762,3932,2281.917,17.3,24.7,47,11,74,15,0
"pt15164",-67.36309,-32.43315,0.7221221,8143,4395,2353.917,18.2,25.5,46,14,76,11,0
"pt15165",-66.55165,-32.11334,0.7247011,0,7253,2282.75,19,25.9,46,19,78,14,0
"pt15166",-65.74177,-31.78809,0.7272569,20935,7346,2656.583,19.7,26.2,47,23,74,9,0
"pt15167",-64.93358,-31.45749,0.7298538,54114,6577,2297.917,12.5,18.3,52,30,67,122,0
"pt15168",-64.12721,-31.12159,0.732426,0,8516,4590.75,15.9,21.2,53,36,66,15,0
"pt15169",-63.32277,-30.78049,0.7350368,0,8052,4998.5,18.3,24.1,50,45,63,9,0
"pt15170",-62.52038,-30.43426,0.7376215,NA,NA,NA,18.7,24.8,50,57,59,0,0
"pt15171",-61.72015,-30.083,0.7402421,0,8916,4375.083,19.1,25,50,72,54,6,0
"pt15172",-60.92218,-29.72679,0.7428963,30059,8770,4638.5,19.7,25.6,50,91,48,9,0
"pt15173",-60.12657,-29.36574,0.7455822,10321,9878,5809.583,19.8,25.4,50,117,43,11,0
"pt15174",-59.33342,-28.99994,0.7481776,0,9214,5547.333,20.5,26.1,49,126,39,15,0
"pt15175",-58.54283,-28.6295,0.7508624,13222,12655,7468.833,20.6,26.1,49,150,32,11,0
"pt15176",-57.75489,-28.25452,0.7535151,8075,12762,6279.083,21.4,26.7,50,199,30,18,0
"pt15177",-56.96967,-27.87512,0.7561354,NA,11697,6682.75,22,27.1,51,257,22,8,0
"pt15178",-56.18726,-27.49142,0.7587806,27761,12954,7739.917,21.3,26,53,323,16,18,0
"pt15179",-55.40773,-27.10353,0.7614482,52477,27629,13585.25,21,25.5,55,334,17,49,0
"pt15180",-54.63117,-26.71158,0.7640803,42229,29176,13578.42,19.9,24.3,56,302,18,108,0
"pt15181",-53.85763,-26.3157,0.7667316,42435,30153,13567.25,18.2,22.3,58,423,15,100,0
"pt15182",-53.08719,-25.916,0.7693455,4167,22337,13516.42,17.8,21.8,59,409,21,81,0
"pt15183",-52.3199,-25.51263,0.7719221,34501,30775,12509.08,17.7,21.3,59,384,20,85,0
"pt15184",-51.55581,-25.10572,0.7745135,59046,31340,12284.17,16.6,19.8,60,358,23,60,0
"pt15185",-50.79499,-24.69541,0.7770657,55478,32307,13255,18.1,21.4,60,314,20,120,0
"pt15186",-50.03748,-24.28183,0.7796294,0,14257,7741,17.8,21.2,58,219,31,77,0
"pt15187",-49.28332,-23.86513,0.7821519,13894,16834,6029.5,20.4,23.4,61,167,40,53,0
"pt15188",-48.53257,-23.44544,0.7846332,9707,15040,5299.25,20.1,22.9,62,120,57,62,0
"pt15189",-47.78525,-23.02293,0.7871215,3668,15364,5781.417,20.8,23.4,62,92,65,39,0
"pt15190",-47.0414,-22.59772,0.7895666,0,14376,5086.25,19.9,22.4,64,91,69,52,0
"pt15191",-46.30106,-22.16998,0.7919683,2744,23171,12533.92,18.5,20.7,66,93,69,179,0
"pt15192",-45.56426,-21.73985,0.7943724,8694,18765,8585.083,20,22.4,66,70,73,89,0
"pt15193",-44.83101,-21.30748,0.7967312,11009,19116,9070.417,19.8,21.8,67,53,79,53,0
"pt15194",-44.10135,-20.87302,0.7990446,7124,19177,9076.583,19.7,21.9,66,49,81,91,0
"pt15195",-43.37529,-20.43662,0.8013124,54310,31599,13156.08,19.1,21.4,62,48,79,191,0
"pt15196",-42.65285,-19.99845,0.8035768,25967,31392,13553.5,23.4,25.7,63,39,80,54,0
"pt15197",-41.93405,-19.55864,0.8057523,14872,15929,6532.5,22.1,24.3,66,58,74,263,0
"pt15198",-41.21889,-19.11736,0.8079224,20880,18823,13291.75,23.9,25.9,66,68,71,142,0
"pt15199",-40.5074,-18.67476,0.8100446,17981,12340,6868,24,25.9,68,113,56,109,0
"pt15200",-39.79958,-18.23098,0.8121575,55028,17040,10344.58,24.1,26,64,223,33,9,0
"pt15201",-71.13256,-34.47177,0.7054616,5603,10630,4361.417,15.4,21.3,49,8,104,63,0
"pt15202",-70.0515,-34.22954,0.7074887,0,NA,NA,-3.6,1.4,58,48,69,533,0
"pt15203",-68.97337,-33.97678,0.7095725,13912,3590,1072.917,12.3,19,53,57,28,46,0
"pt15204",-68.1615,-33.66667,0.7121239,42131,3999,2111.583,15.9,23.2,49,20,64,14,0
"pt15205",-67.35051,-33.35101,0.7147227,0,4811,2247.333,17.3,24.6,47,22,66,7,0
"pt15206",-66.54054,-33.02986,0.7173671,6653,7943,3170.583,17.3,24.2,47,24,75,14,0
"pt15207",-65.73174,-32.70328,0.7199885,0,7080,2719.167,14.6,21.1,49,29,70,73,0
"pt15208",-64.92423,-32.37133,0.722653,107622,6680,2344,9.9,15.9,52,39,63,312,0
"pt15209",-64.11817,-32.03409,0.725293,0,7283,5403.75,16.7,22.8,48,38,66,12,0
"pt15210",-63.31366,-31.69163,0.7279735,0,8397,5236.5,17.3,23.1,50,46,62,6,0
"pt15211",-62.51086,-31.34402,0.7306925,0,8256,4547.667,17.8,23.9,49,61,55,12,0
"pt15212",-61.70987,-30.99136,0.7333843,0,10856,5040.833,18.3,24.3,49,79,51,7,0
"pt15213",-60.91082,-30.63373,0.7361118,0,9633,4777.167,19.2,25.1,49,94,47,7,0
"pt15214",-60.11382,-30.27123,0.7388728,16274,6884,2584.333,19.7,25.4,49,112,42,9,0
"pt15215",-59.31899,-29.90395,0.7416037,0,10634,6130.583,19.7,25.5,48,118,39,10,0
"pt15216",-58.52643,-29.53201,0.7443652,0,11011,6275.833,19.8,25.6,48,140,33,17,0
"pt15217",-57.73625,-29.15551,0.7470948,0,11753,7143.167,20.2,25.9,48,192,27,16,0
"pt15218",-56.94855,-28.77455,0.7497923,35157,11186,6192.917,20.8,26.2,49,246,22,8,0
"pt15219",-56.16343,-28.38927,0.7525756,10941,16485,9072.25,20.9,26,50,306,17,12,0
"pt15220",-55.38097,-27.99978,0.7552655,NA,4040,4476.5,21.1,25.5,53,365,15,8,0
"pt15221",-54.60126,-27.60621,0.7580365,10642,14825,9450.75,20.7,24.9,55,377,12,90,0
"pt15222",-53.82439,-27.20868,0.7607139,26036,20172,10835.33,20.2,24,57,398,10,125,0
"pt15223",-53.05043,-26.80733,0.7634674,12927,21720,11073.58,19.6,23.4,58,445,10,142,0
"pt15224",-52.27947,-26.4023,0.7661273,12398,19852,11385.42,16.3,20.1,59,492,18,72,0
"pt15225",-51.51157,-25.99371,0.768804,54224,30744,11442.17,16.6,20.3,58,367,17,230,0
"pt15226",-50.7468,-25.58173,0.7714952,4795,15387,8662.083,17.4,21.1,57,276,24,42,0
"pt15227",-49.98523,-25.16648,0.7740931,15404,14577,7527.667,16.9,20.2,59,290,27,72,0
"pt15228",-49.22691,-24.74812,0.7767553,28057,32545,11545.33,20.6,24.2,55,196,29,244,0
"pt15229",-48.4719,-24.32679,0.7793239,63228,32440,11217.17,19,22.6,54,193,44,295,0
"pt15230",-47.72026,-23.90266,0.7819015,35345,33205,11926.33,17.5,20.5,57,153,50,136,0
"pt15231",-46.97203,-23.47587,0.7844362,17070,23355,12087.75,17.1,19.8,60,124,60,129,0
"pt15232",-46.22725,-23.04658,0.7869763,3599,32931,11221.58,16.6,19.2,61,127,63,280,0
"pt15233",-45.48598,-22.61495,0.7894715,28329,23759,12495.58,17.3,19.8,63,122,71,242,0
"pt15234",-44.74825,-22.18113,0.7919216,35202,31060,10775.75,12.8,14.9,67,111,71,349,0
"pt15235",-44.01409,-21.74529,0.7943266,36650,17846,7118.917,17.9,20.2,64,65,75,117,0
"pt15236",-43.28354,-21.30759,0.7967312,18002,15127,5853.583,21.3,23.9,63,58,77,210,0
"pt15237",-42.55664,-20.86819,0.7990446,14315,19047,9444.417,18.9,21.3,64,75,71,199,0
"pt15238",-41.83339,-20.42726,0.8013555,22579,16045,5884.167,13.6,15.5,65,126,60,622,0
"pt15239",-41.11384,-19.98494,0.8036191,6490,17809,9957.25,22.8,25,65,92,64,244,0
"pt15240",-40.398,-19.54142,0.8058351,8413,15503,4963.25,24.6,26.7,64,119,57,31,0
"pt15241",-71.63535,-35.28679,0.6985183,5599,10320,3041,13.5,19.5,52,28,96,142,0
"pt15242",-70.55013,-35.04959,0.7005167,22963,9173,836.0833,10,16.1,53,47,83,216,0
"pt15243",-69.46926,-34.8015,0.7026449,0,2089,1008.25,8.2,14.4,54,59,50,38,0
"pt15244",-68.39215,-34.54276,0.7048299,5960,8409,2501.917,14.8,22.1,50,33,49,11,0
"pt15245",-67.31805,-34.27364,0.7071401,0,7625,2110.083,16.7,23.9,49,23,59,7,0
"pt15246",-66.51116,-33.95099,0.7097801,18761,6636,2110.083,16.5,23.6,49,26,65,131,0
"pt15247",-65.70495,-33.62292,0.7125356,16855,11287,2915.417,16.3,23,50,36,61,9,0
"pt15248",-64.89958,-33.28948,0.715267,0,8833,4543.833,15.7,21.9,50,42,63,17,0
"pt15249",-64.09518,-32.95074,0.7179741,0,8583,5376.917,17,23,48,47,63,19,0
"pt15250",-63.29191,-32.60677,0.7207904,0,10828,6432,16.9,22.9,49,49,57,11,0
"pt15251",-62.4899,-32.25764,0.7235798,0,9078,4119.5,17,23.2,49,65,55,9,0
"pt15252",-61.6893,-31.90343,0.7263421,0,8925,4221.417,17.7,23.9,49,79,50,7,0
"pt15253",-60.89025,-31.54424,0.7291421,0,10952,5122.417,18.7,24.7,48,96,47,7,0
"pt15254",-60.09286,-31.18015,0.7319777,NA,NA,NA,19.1,24.9,47,116,44,11,0
"pt15255",-59.29728,-30.81126,0.7347833,19205,9908,4635.917,19.3,25.1,47,139,35,6,0
"pt15256",-58.50362,-30.43767,0.7376215,10662,11740,4941.083,19.3,25.3,48,163,30,11,0
"pt15257",-57.71201,-30.05949,0.7404281,0,11310,6443.083,19.7,25.6,47,192,28,17,0
"pt15258",-56.92256,-29.67684,0.7432644,0,11433,4495.917,20,25.7,48,202,25,24,0
"pt15259",-56.13538,-29.28983,0.7461279,20631,16127,7972.667,19.9,25.3,49,298,17,10,0
"pt15260",-55.35059,-28.89858,0.7489565,25186,18819,10547.67,20,24.7,51,390,12,36,0
"pt15261",-54.56829,-28.50323,0.7517502,10090,19329,9195.333,20,24.3,53,435,9,47,0
